delta,size
52355373,64.097977
17228178,34.745044
40387974,33.949074
23722745,21
9412574,33.908
16025302,130.934197
2775415,8991.640456
9055606,236.109324
23651450,41.619384
24210702,30.437202
48254331,28.020863
5678740,2232.789725
12047745,132.79919
16797500,179.336002
15893962,263.408855
18158115,60.308951
22516851,48.537
35535529,29.039816
3506080,4019.70637
41498660,30.473156
21545194,59.241024
31416381,40
14599315,101.641776
8562252,67.920286
11716328,109.778497
15562209,143.172
6589631,355.273
5386643,254.152
7062338,125.460896
48222057,24.159
7126075,93.376634
12404602,156.203399
46715114,43.273853
14013988,132.309628
30247569,50
5349891,14.022616
7768727,261.896728
4617400,4695.910152
70629236,20.585417
23614333,21
23645098,92.71666
18570969,131.305485
3419872,2243.327183
12716389,133.089202
12763307,70.083319
17813364,127.130745
136849087,50.65
7286493,637.887275
17338361,258.477896
14464807,54.686003
8769003,286.649
7602597,103.189526
24427256,69.020012
9657042,32.776933
47968377,23.962524
79719995,33.783775
34397923,31.1486
48793806,21.77927
4363894,9484.83
15733668,111.663597
30813230,53.47447
22436068,126.797692
47250101,22.472837
21898145,78.915767
4429096,5180.045319
6502601,139.084144
21803295,87.958149
3310027,3923.114321
26036752,25
34544448,53.69416
37578140,62.498282
12390641,67.528046
23887076,123.506124
14944479,59.999491
12915113,301.553044
21168573,49.115
12582306,53.44908
20582245,102.852134
7213564,97.306336
3164776,4660.149172
12318576,92.207862
54338391,50.592852
17664324,56.252296
5305025,2236.938147
15980137,259.871368
28064809,39.67945
6152318,64.242162
15593719,45.747992
16969978,73.219
80663267,34.177001
4547319,8973.154831
3362403,4297.869201
5075173,63.252912
4257402,2238.321012
3344317,184.548425
38670873,21.913
27232201,73.798
82993616,14.991
28092121,20.731132
31518070,28.962
25294435,27.08764
40223055,106.563264
24188465,33.783632
39175486,55.583408
10040577,66.459
13930238,134.716045
18022631,31.256354
56986281,44.307116
3350647,9349.356699
7455632,55.955824
3871188,49.526495
10467431,85.549643
5592289,78.824012
36204243,27.438523
9465988,100.854848
29480573,15.999192
9997663,132.98447
9118021,59.786541
83941387,35.341751
14761058,260.914125
4258452,9486.100389
22130568,39.782754
57349042,36.434044
26575169,96.337
44084876,45.819
3655251,2345.907088
14918046,52.812
3981846,6028.067053
35151325,90.027371
32947787,28.785281
3342022,4975.865497
18209118,74.055214
25615923,30.755
12000832,110.660198
7328538,644.129
8624865,94.823143
6670766,141.609303
84694189,20.914
18643888,59.576556
16335327,104.353539
44658295,39.421594
4178926,5024.182506
12867468,47.018728
22159545,55.787789
11031117,98.476327
16992665,43.273074
17864201,130.747762
18212186,91.822515
7294554,39.154511
37493828,16.979276
6492913,21.664762
89271044,76.528862
74313360,25.840973
109953439,24.70494
18755045,65.805251
70319665,56.453018
17755772,343.163299
2733635,4025.25941
55583830,42.840137
4977420,86.420408
42970942,47.700438
76868280,60.882837
3590374,82.6627
16924100,73.219147
36300278,104.873596
18335869,82.57825
12820694,323.549
36448453,125.462864
3820390,9489.06
79457545,35.618674
11334229,25.393
18190221,52.612006
70390262,45.395089
6502908,1620.161087
10523488,102.030537
6352982,105.973665
10211306,30.913816
16751345,238.861
18828457,30
14492832,64.701849
36843365,215.100341
10928168,102.376
9818496,1538.33
3227501,3921.984917
25186423,6.251
29541237,254.436827
11652153,58.912167
19210799,15.82861
14195176,62.776765
4309538,4219.966695
5512478,21.870861
11630630,100.816089
7086954,53.414597
14442023,123.304943
11428609,303.295887
100101721,63.90838
13767858,133.077015
7230028,207.842301
16452369,103.663215
4504102,4301.600313
14471570,58.729226
11987124,138.11014
3884110,124.56317
33592207,38.253404
10669732,90.598294
50944531,34.264625
36981005,37.499622
20827676,78.692358
26748036,118.939022
9008491,169.54004
5727970,4296.806676
5611852,262.636824
6334175,4205.052656
11710362,18.141068
9961578,97.613933
5572735,78.004856
5124959,5256.794683
7056354,1878.945143
15997737,90.615
8002640,68.686131
21657139,19.999999
10822461,247.367166
27144717,128.329677
6422784,163.418
3225522,5028.481874
44751011,55.74498
18380439,177.55609
12412201,46.812829
12328030,65.009345
3828321,5025.598691
3911709,2237.201653
10635698,101.360251
22096959,188.785437
38405484,87.187
5089731,185.088932
7376981,28.849311
39389950,36.909132
14096208,53.388088
14991174,241.035191
4111481,5024.220682
4482703,7982.446534
28393950,171.279002
11542892,46.021121
23527987,70.775899
8490338,38.01
11806801,120.584045
29706276,49.256827
41357077,35.0726
29894207,22.690675
41645659,94.842
16704009,99.816158
13859295,75.280677
3818502,5025.558307
4319646,4299.618858
35177799,92.6
43103381,253.473
5580740,7520.792
77734893,47.66696
38492380,74.759396
8817717,79.343071
25410417,30
16759566,24.999999
9073303,206.102512
38602784,27.095235
10945782,30.927192
13770037,26.387453
47908717,50.253165
9614790,77.152439
3918341,8860.502834
48327043,27.527235
18441223,129.751
28289524,180.799
27589717,20.717
4661542,263.35186
73238215,47.984709
8028759,262.500759
8978597,65.254174
28441483,30
7950719,119.158516
41665840,71.260287
39464647,23.362
8122146,1019.215795
39616405,69.493174
13529301,153.464675
34460667,40.29
17281821,56.937239
4529340,114.167088
27970677,158.733
44552322,30.215644
6230925,50.21427
23277495,20.794
41789289,79.095
40008987,165.349682
11892391,79.906917
7490476,266.313
5691056,78.541023
16405043,56.940179
3144746,4299.425218
4714918,9339.310929
7377546,159.166783
3985588,4111.152598
11149346,33.637978
33572168,15.23
3961002,2239.499948
31547002,94.184958
4655583,262.409
58585342,66.411114
8391116,1540.307
39351015,76.56073
14119930,9.999999
4001076,4204.200848
2920175,4949.659255
16538967,55.461171
29076232,91.02
42756369,34.100551
11558640,105.385453
144442528,11.82
23966934,38.508633
8898180,85.191
15651438,46.469904
7143562,771.727917
28904698,61.720176
13504779,74.587734
42491049,42.316268
9925855,527.829205
27114974,75.637
115476480,55.311116
31385428,125.399252
15649073,131.850788
9689252,262.001455
119801706,21.17919
7267780,109.50977
21276923,179.008725
57289198,28.278
112397129,29.71387
34149426,84.924411
26462534,67.275
20220626,59.273281
8525587,46.966
24626089,300
2703901,4224.93094
7716336,103.373642
11605405,48.972972
18490832,101.157344
9818429,94.480639
22808009,74.834667
30792642,25
9229246,132.999314
22819004,257.606353
8673093,466.817923
7140522,52.993949
11483377,26.351
7841544,138.711521
26635041,39.7408
17761280,130.575
22440144,77.016
34988196,99
4623054,59.313654
50983916,25.362257
16918374,31.625108
16812494,132.090896
16015103,91.939432
66633118,48.798753
17329945,95.615081
67368549,21.802854
56029175,41.994
10598270,29.646369
15331342,146.314051
11793965,72.339108
18457144,50.26931
40074188,34.173597
14022281,33.231334
32374546,300
13921822,19.065
13028395,74.841704
26970919,97.570947
22159424,260.472637
41446727,75.793288
11514490,93.927727
19847039,123.102228
35879366,23.451178
39242840,55.657193
23358353,92.088442
31330937,71.764
72375048,28.341822
18288054,47.583
9657307,103.007808
62316210,49.615601
108756251,23.70375
79018962,21.775
23135894,101.429622
13569029,34.748259
4437430,4156.788349
18084966,129.463
5594175,5995.733235
14539856,62.381711
15301343,129.97
67631873,28.134061
18206534,77.633927
3110046,1714.803618
5243013,2235.153268
6640197,73.291282
116613401,20.248
10712351,529.662573
4321188,3519.662332
34197870,42.435284
63939119,24.889753
3928834,66.979
11361527,402.320561
60095552,29.146969
35619416,24.499904
42786340,55.331879
14187274,130.431
7559446,108.421816
24044288,129.77
85837220,33.907
20376883,91.657
3249333,14265.383
17825939,65.993234
27882386,25.87643
10037101,88.905905
14935426,259.917542
21015345,104.07661
45383310,91.827844
7394939,214.970245
18893507,260.824912
38941430,55.003282
42671477,84.500314
12918775,206.699434
9259370,54.848885
3802157,4711.300044
42564845,49.300565
10908647,64.32033
42077611,181.847464
14289162,32.644759
10999571,323.725
27961438,28.291824
9579119,954.993568
31055268,59.760675
80190140,25.694834
10984381,48.710572
15171559,91.298742
174109508,19.7
8505211,85.99961
9821172,33.496
24084562,68.73904
22421940,131.734881
17232383,88.346867
40568024,55.347796
9082678,29.48823
47346012,28.631884
10892362,369.954462
20475982,13.206602
12792117,132.80481
80645622,27.437131
8054895,132.672625
28720727,83.887274
31049023,33
20293315,26.573
41932607,58.386047
8495744,30.30323
22917471,101.760193
206018636,16.44
54454314,76.372479
6514772,3237.123418
21510319,19.999999
27378945,95.526741
6861989,21.066
11329169,84.440817
12997986,131.194723
17448388,129.714817
31441092,28.093075
4332103,92.292125
5932727,79.777502
8011717,38.632424
7066581,190.58005
29970897,100
13758190,76.376591
32570285,95.169886
10156927,132.828139
6692585,264.856904
15359593,259.21799
7718015,138.333751
25267717,30
40778844,48.763334
24244956,58.623765
46850320,24.109424
7889289,125.027804
44717384,48.790773
7412376,100
8164258,111.022131
28773542,29.955016
49824756,40.011613
7500696,28.242
22191159,159.897067
19311998,132.101
7344346,189.666915
32438530,40.046984
23994830,60.112811
16817785,93.873803
69371700,27.143362
20642149,262.166516
9417111,134.026433
15803847,94.66276
10215690,45.641245
3618224,9489.061072
33713299,74.622988
24609236,174.184684
62448443,17.92081
20019916,60.820247
22761684,99.848352
11533198,31.254502
24558811,239.805545
12222480,33.68338
28672804,143.420797
27828267,25
23856037,45.01097
34243432,49.038375
17938501,11.206
46300796,22.787142
39937515,33.165946
25398351,130.963541
14087889,175.75917
3633970,4470.493785
22510432,177.916
4500049,2235.295991
21549602,40.831018
8497128,41.90032
14129805,205.1077
25774553,88.38
6145854,130.364873
49666488,45.487897
52553437,46.444108
56199557,16.941797
34316287,31.930426
5964487,163.795
25086416,62.991663
3294777,267.986765
10152446,122.892854
4097629,229.467994
41476582,28.287338
4793364,60
27055398,33
4954144,129.266212
13522235,74.763914
132725062,21.66918
6618051,50.723925
32007840,113.163802
24902592,30
7942043,93.029458
6854854,60.011163
31545949,50.85
37746412,28.873253
7784122,114.601633
4492223,50.51862
53196722,49.586071
6150012,264.674881
44247736,162.122215
28024095,73.867652
8100944,207.581271
155499601,31.48
5998685,70.953702
3774152,75.349725
63133156,33.881517
38307684,90.009703
18779822,50.736394
18658579,135.667096
17957753,145.256792
21174164,40.831346
5058319,2232.701365
5908467,135.566039
25870318,56.764064
40659185,37.466087
7369129,104.511331
29023292,86.876183
34972918,45.296432
31175482,47.405
12639348,206.761354
24713469,15
28770876,53.136797
22804971,43.86
59699747,56.629341
20109798,32.214717
3226175,646.456
22868479,256.709652
35267888,22.517457
36575737,257.015093
8444130,126.663146
14209572,79.927187
5356072,105.778475
13020368,48.406002
38380604,47.923454
30040399,30.655876
3604865,4212.024646
23346389,83.632927
7757038,190.180547
7145769,261.44235
3287552,105.243508
27584553,509.198537
28682897,254.586
14065963,107.755
14117549,57.06075
39748925,36.047883
30303660,152.126982
5661348,105.568351
7901490,82.398981
10555280,260.27177
6292747,204.604707
7044440,209.76587
5078774,122.082132
9214789,75.430654
9696079,34.261314
26915212,33.3258
13730778,74.612074
28903681,54.295309
77487209,52.361183
28366440,30
3574215,4661.334291
33531834,57.58422
13418124,89.378177
51168462,74.783657
19544578,255.906
30271739,72.134387
7705425,66.402444
25192122,30
40627497,43.581442
92959723,19.978204
65601227,39.624218
23850060,82.370207
17657235,47.510664
14265037,292.886588
7129114,77.609217
18328328,85.885648
18387493,90.485437
5855687,4331.125782
6808447,106.728074
11005557,203.367658
18200639,69.207627
22594635,114.62755
8127978,181.525622
15366320,57.518229
4590813,9479.607915
3061439,9334.238
12488531,130.634
17857807,116.208231
33355393,100.750815
17491121,89.759
9924911,105.234163
17368125,65.704097
45362646,37.5497
12255559,274.196171
10762084,57.998501
10354265,67.966417
4280283,4974.494046
16365998,57.240692
19178618,130.742809
18059342,376.919936
20867363,34.861571
5478215,3757.993029
74914268,69.641123
27031063,101.035713
27119355,51.586483
28822889,56.937049
3501550,4975.672714
28004694,91.65479
6104399,41.169903
3756755,9315.907542
25020280,34.707545
8865091,83.766967
21044015,29.276544
122092545,31.56919
24338697,256.005
95134775,38.42959
42356186,62.483448
10310516,92.072496
8376916,46.999759
21675065,177.424137
7779648,389.859646
3374895,132.137368
98635669,34.29075
2960570,2713.951085
4139826,5152.368222
4081183,2236.003887
11714981,33.462183
18465632,36.965851
20175328,91.273452
42489695,57.681398
53619691,70.12
44216830,29.03276
30070678,95.702975
12378985,503.459721
64904021,55.573367
30893819,254.022923
30581681,25
4627550,2860.626
23639221,42.592
9909216,261.751158
62351859,31.349625
27903673,50.942
11190855,77.288198
10308436,163.013554
25298215,190.294255
35619254,101
6784819,54.561725
4493767,8789.304127
4022549,4169.545153
37372036,43.978
33984020,50.179
114972396,39.82687
5758439,519.134427
20913478,35.78
14541517,128.01028
3304477,104.919666
3628800,67.570398
12470557,39.251435
4776135,2252.170648
56981010,35.690603
25660301,99.594168
38076538,46.33862
5523561,1263.667
66758619,54.335253
15402198,89.485075
10164755,98.617904
19590367,288.117942
9242864,180.357495
16404224,31.866888
33553886,188.214652
22691646,114.112914
29327665,56.904573
22102022,34.799737
9690500,61.977044
8311179,146.24
23818722,40.73887
29420370,62.363
61810404,70.394781
11652642,66.972169
